id,name,ascii,alt_name,lat,long,feat_class,feat_code,country,cc2,admin1,admin2,admin3,admin4,population,elevation,dem,tz,modified_at
4170965,Saint Cloud,Saint Cloud,,28.2489,-81.28118,P,PPL,US,,FL,97,,,35183,23,25,America/New_York,14/05/2011
4171522,Saint Pete Beach,Saint Pete Beach,St. Pete Beach,27.72531,-82.74121,P,PPL,US,,FL,103,,,9346,0,3,America/New_York,14/05/2011
4171563,Saint Petersburg,Saint Petersburg,"Saint Petersburg,St. Petersburg",27.77086,-82.67927,P,PPL,US,,FL,103,,,244769,13,16,America/New_York,14/05/2011
4171782,San Carlos Park,San Carlos Park,,26.4673,-81.80147,P,PPL,US,,FL,71,,,16824,5,10,America/New_York,14/05/2011
4172052,Sanibel,Sanibel,,26.44897,-82.02231,P,PPL,US,,FL,71,,,6469,1,8,America/New_York,14/05/2011
4172086,Sanford,Sanford,"Sanford,Senford,sanfwrd, flwryda,sang fu de,snfwrd, flwryda,Санфорд,Сенфорд,سانفورد، فلوريدا,سنفورد، فلوریدا,桑福德",28.80055,-81.27312,P,PPLA2,US,,FL,117,,,53570,9,8,America/New_York,14/04/2013
4172131,Sarasota,Sarasota,"Sarasota,sa la suo ta,saeleosota,saraswta, flwryda,Сарасота,ساراسوتا، فلوريدا,ساراسوتا، فلوریدا,萨拉索塔,새러소타",27.33643,-82.53065,P,PPLA2,US,,FL,115,,,51917,7,11,America/New_York,14/05/2011
4172150,Sarasota Springs,Sarasota Springs,,27.30894,-82.47954,P,PPL,US,,FL,115,,,14395,7,15,America/New_York,14/05/2011
4172173,Satellite Beach,Satellite Beach,,28.17612,-80.59005,P,PPL,US,,FL,9,,,10109,4,6,America/New_York,14/05/2011
4172294,Scott Lake,Scott Lake,,25.94148,-80.23199,P,PPL,US,,FL,86,,,14425,2,8,America/New_York,17/01/2006
4172372,Sebastian,Sebastian,,27.81642,-80.47061,P,PPL,US,,FL,61,,,21929,6,13,America/New_York,14/05/2011
4172383,Sebring,Sebring,"SEF,Sibring,sai bai ling,sbryng, flwryda,sybryngh, flwryda,Сибринг,سبرینگ، فلوریدا,سيبرينغ، فلوريدا,赛百灵",27.49559,-81.44091,P,PPLA2,US,,FL,55,,,10491,41,46,America/New_York,14/05/2011
4172413,Seffner,Seffner,,27.98363,-82.27565,P,PPL,US,,FL,57,,,7579,21,29,America/New_York,14/05/2011
4172434,Seminole,Seminole,,27.83975,-82.79121,P,PPL,US,,FL,103,,,17233,11,16,America/New_York,14/05/2011
4172602,Shady Hills,Shady Hills,,28.41,-82.54288,P,PPL,US,,FL,101,,,11523,16,25,America/New_York,14/05/2011
4172935,Siesta Key,Siesta Key,,27.30199,-82.55149,P,PPL,US,,FL,115,,,6565,1,6,America/New_York,14/05/2011
4173007,Silver Springs Shores,Silver Springs Shores,Silver Springs,29.10442,-82.02064,P,PPL,US,,FL,83,,,6539,29,33,America/New_York,14/05/2011
4173124,Sky Lake,Sky Lake,,28.45723,-81.39146,P,PPL,US,,FL,95,,,6153,30,33,America/New_York,14/05/2011
4173392,South Bradenton,South Bradenton,,27.4631,-82.58176,P,PPL,US,,FL,81,,,22178,6,10,America/New_York,14/05/2011
4173394,South Apopka,South Apopka,,28.66194,-81.50952,P,PPL,US,,FL,95,,,5728,38,39,America/New_York,14/05/2011
4173431,South Daytona,South Daytona,,29.16582,-81.0045,P,PPL,US,,FL,127,,,12252,3,6,America/New_York,14/05/2011
4173460,South Gate Ridge,South Gate Ridge,,27.28644,-82.49676,P,PPL,US,,FL,115,,,5688,9,14,America/New_York,14/05/2011
4173467,South Highpoint,South Highpoint,,27.91697,-82.71288,P,PPL,US,,FL,103,,,5195,4,12,America/New_York,14/05/2011
4173495,South Miami,South Miami,,25.7076,-80.29338,P,PPL,US,,FL,86,,,11657,3,10,America/New_York,14/05/2011
4173497,South Miami Heights,South Miami Heights,,25.59761,-80.38061,P,PPL,US,,FL,86,,,35696,3,8,America/New_York,14/05/2011
4173528,South Patrick Shores,South Patrick Shores,,28.20223,-80.6095,P,PPL,US,,FL,9,,,5875,0,4,America/New_York,14/05/2011
4173593,South Venice,South Venice,,27.05311,-82.42426,P,PPL,US,,FL,115,,,13949,4,7,America/New_York,14/05/2011
4173600,Southchase,Southchase,,28.39306,-81.3834,P,PPL,US,,FL,95,,,15921,27,29,America/New_York,14/05/2011
4173634,Southgate,Southgate,,27.3081,-82.50982,P,PPL,US,,FL,115,,,7173,0,5,America/New_York,14/05/2011
4173717,Southwest Ranches,Southwest Ranches,,26.0587,-80.33727,P,PPL,US,,FL,11,,,7345,1,7,America/New_York,14/05/2011
4173838,Spring Hill,Spring Hill,"Spring-Khill,Спринг-Хилл",28.47688,-82.52546,P,PPL,US,,FL,53,,,98621,14,20,America/New_York,14/05/2011
4173892,Springfield,Springfield,"Springfild,Спрингфилд",30.15326,-85.61132,P,PPL,US,,FL,5,,,8903,8,16,America/Chicago,14/05/2011
4173999,Starke,Starke,,29.94413,-82.10983,P,PPLA2,US,,FL,7,,,5449,50,47,America/New_York,14/05/2011
4174201,Stuart,Stuart,"SUA,Stjuart,astwart, flwryda,seutyueoteu,si tu er te,stywart, flwryda,Стјуарт,استوارت، فلوریدا,ستيوارت، فلوريدا,斯图尔特,스튜어트",27.19755,-80.25283,P,PPLA2,US,,FL,85,,,15593,3,9,America/New_York,14/05/2011
4174252,Sugarmill Woods,Sugarmill Woods,,28.73221,-82.50621,P,PPL,US,,FL,17,,,8287,25,32,America/New_York,14/05/2011
4174317,Sun City Center,Sun City Center,Greater Sun Center,27.71809,-82.35176,P,PPL,US,,FL,57,,,19258,15,19,America/New_York,15/05/2011
4174383,Sunny Isles Beach,Sunny Isles Beach,,25.95065,-80.12282,P,PPL,US,,FL,86,,,20832,1,7,America/New_York,14/05/2011
4174402,Sunrise,Sunrise,,26.15767,-80.28611,P,PPL,US,,FL,11,,,84439,0,5,America/New_York,14/05/2011
4174425,Sunset,Sunset,,25.70594,-80.35228,P,PPL,US,,FL,86,,,16389,2,10,America/New_York,14/05/2011
4174518,Surfside,Surfside,,25.87843,-80.1256,P,PPL,US,,FL,86,,,5744,0,9,America/New_York,14/05/2011
4174600,Sweetwater,Sweetwater,,25.76343,-80.37311,P,PPL,US,,FL,86,,,13499,1,7,America/New_York,14/05/2011
4174715,Tallahassee,Tallahassee,"Gorad Talakhasi,TLH,Talahasi,Talahasis,Talahasī,Talakhasi,Tallahassee,Tallahassia,Tallakhassi,ta la ha xi,taelleohaesi,talahaci,talahasi,talahasy,tarahashi,telahasi,Горад Талахасі,Талахаси,Таллахасси,Таллахассі,Թալահասի,טאלאהאסי,تالاهاسي,تالاهاسی,ٹالیحسی,टॅलाहासी,টালাহাসি,டலஹாசி,ടലഹാസി,แทลลาแฮสซี,ტალაჰასი,タラハシー,塔拉哈西,탤러해시",30.43826,-84.28073,P,PPLA,US,,FL,73,,,181376,62,71,America/New_York,14/05/2011
4174738,Tamarac,Tamarac,,26.21286,-80.24977,P,PPL,US,,FL,11,,,60427,3,8,America/New_York,14/05/2011
4174744,Tamiami,Tamiami,Tamiami,25.75871,-80.39839,P,PPL,US,,FL,86,,,55271,1,8,America/New_York,14/05/2011
4174757,Tampa,Tampa,"Gorad Tampa,TPA,Tampa,taempa,taimpa,tamba, flwryda,tampa,tamppa,tan pa,tanpa,tmpa, flwryda,tmph,Τάμπα,Горад Тампа,Тампа,טמפה,تامبا، فلوريدا,تمپا، فلوریدا,टँपा,टैम्पा,டாம்ப்பா,แทมปา,タンパ,坦帕,탬파",27.94752,-82.45843,P,PPLA2,US,,FL,57,,,335709,1,41,America/New_York,14/05/2011
4174855,Tarpon Springs,Tarpon Springs,"Tarpon Sprin'nks,Tarpon Springs,ta peng si pu lin si,tarpwn aspryngz, flwryda,Τάρπον Σπρινγκς,Тарпон Спрингс,تارپون اسپرینگز، فلوریدا,塔彭斯普林斯",28.14612,-82.75677,P,PPL,US,,FL,103,,,23484,7,9,America/New_York,14/05/2011
4174861,Tavares,Tavares,,28.80416,-81.72563,P,PPLA2,US,,FL,69,,,13951,23,27,America/New_York,14/05/2011
4174969,Temple Terrace,Temple Terrace,,28.0353,-82.38926,P,PPL,US,,FL,57,,,24541,18,28,America/New_York,14/05/2011
4175011,Tequesta,Tequesta,,26.96811,-80.12865,P,PPL,US,,FL,99,,,5629,3,9,America/New_York,14/05/2011
4175091,The Crossings,The Crossings,,25.67066,-80.40117,P,PPL,US,,FL,86,,,22758,2,9,America/New_York,14/05/2011
4175117,The Hammocks,The Hammocks,The Hammocks,25.67149,-80.4445,P,PPL,US,,FL,86,,,51003,1,10,America/New_York,17/09/2013
4175179,The Villages,The Villages,,28.93408,-81.95994,P,PPL,US,,FL,119,,,51442,22,28,America/New_York,14/05/2011
4175269,Thonotosassa,Thonotosassa,,28.06141,-82.30231,P,PPL,US,,FL,57,,,13014,10,19,America/New_York,14/05/2011
4175296,Three Lakes,Three Lakes,,25.64205,-80.39839,P,PPL,US,,FL,86,,,15047,2,9,America/New_York,14/05/2011
4175391,Timber Pines,Timber Pines,,28.47028,-82.60316,P,PPL,US,,FL,53,,,5386,4,8,America/New_York,14/05/2011
4175437,Titusville,Titusville,"TIX,Tajtusvil,Tajtusvill,Titusvill,Titusvill',tai te si wei er,Тайтусвилл,Тајтусвил,Титусвилль,Тітусвілл,تیتوس‌ویل، فلوریدا,泰特斯维尔",28.61222,-80.80755,P,PPLA2,US,,FL,9,,,43761,3,6,America/New_York,14/05/2011
4175538,Town 'n' Country,Town 'n' Country,Town 'n' Country,28.01057,-82.57732,P,PPL,US,,FL,57,,,78442,1,5,America/New_York,14/05/2011
4175626,Treasure Island,Treasure Island,,27.76919,-82.76899,P,PPL,US,,FL,103,,,6705,1,5,America/New_York,14/05/2011
4176109,Union Park,Union Park,,28.56806,-81.28618,P,PPL,US,,FL,95,,,9765,25,26,America/New_York,14/05/2011
4176217,University Park,University Park,,25.74649,-80.36755,P,PPL,US,,FL,86,,,26995,1,8,America/New_York,14/05/2011
4176277,Upper Grand Lagoon,Upper Grand Lagoon,,30.16326,-85.74076,P,PPL,US,,FL,5,,,13963,0,0,America/Chicago,14/05/2011
4176316,Valparaiso,Valparaiso,"VPS,Val'paraiso,Вальпараисо",30.50853,-86.50273,P,PPL,US,,FL,91,,,5036,14,20,America/Chicago,14/05/2011
4176318,Valrico,Valrico,,27.93789,-82.23644,P,PPL,US,,FL,57,,,35545,15,22,America/New_York,14/05/2011
4176380,Venice,Venice,"VNC,Venecija,Venis,wei ni si,wnys, flwryda,Венеция,Венис,ونیس، فلوریدا,威尼斯",27.09978,-82.45426,P,PPL,US,,FL,115,,,20748,3,10,America/New_York,14/05/2011
4176387,Venice Gardens,Venice Gardens,,27.07311,-82.4076,P,PPL,US,,FL,115,,,7104,3,9,America/New_York,14/05/2011
4176409,Vero Beach,Vero Beach,"VRB,Viro Bich,bilobichi,wei luo hai tan,wrw bych, flwryda,Виро Бич,ورو بیچ، فلوریدا,维罗海滩,비로비치",27.63864,-80.39727,P,PPLA2,US,,FL,61,,,15220,4,6,America/New_York,14/05/2011
4177308,Wahneta,Wahneta,,27.9528,-81.72702,P,PPL,US,,FL,105,,,5091,41,45,America/New_York,14/05/2011
4177450,Warm Mineral Springs,Warm Mineral Springs,,27.05978,-82.26009,P,PPL,US,,FL,115,,,5061,1,5,America/New_York,14/05/2011
4177465,Warrington,Warrington,,30.38409,-87.27497,P,PPL,US,,FL,33,,,14531,2,11,America/Chicago,14/05/2011
4177569,Wauchula,Wauchula,,27.54726,-81.81147,P,PPLA2,US,,FL,49,,,5001,34,37,America/New_York,14/05/2011
4177617,Wedgefield,Wedgefield,,28.48778,-81.07729,P,PPL,US,,FL,95,,,6705,21,23,America/New_York,14/05/2011
4177671,Wekiwa Springs,Wekiwa Springs,"Wekiva Springs,Wekiwa Springs",28.69861,-81.42563,P,PPL,US,,FL,117,,,21998,16,21,America/New_York,22/05/2013
4177703,Wellington,Wellington,"Vellington,Веллингтон",26.65868,-80.24144,P,PPL,US,,FL,99,,,56508,5,11,America/New_York,14/05/2011
4177727,Wesley Chapel,Wesley Chapel,,28.23973,-82.32787,P,PPL,US,,FL,101,,,44092,33,36,America/New_York,14/05/2011
4177779,Westchase,Westchase,,28.05502,-82.60982,P,PPL,US,,FL,57,,,21747,5,19,America/New_York,14/05/2011
4177865,West Little River,West Little River,,25.85704,-80.23699,P,PPL,US,,FL,86,,,34699,2,9,America/New_York,14/05/2011
4177872,West Melbourne,West Melbourne,,28.07168,-80.65339,P,PPL,US,,FL,9,,,18355,9,12,America/New_York,14/05/2011
4177874,West Miami,West Miami,,25.76343,-80.29616,P,PPL,US,,FL,86,,,5965,3,9,America/New_York,14/05/2011
4177887,West Palm Beach,West Palm Beach,"PBI,Uehst-Palm-Bich,Vest Palm Bich,Vest-Palm-Bich,West Palm Beach,u~esutopamubichi,weseuteupambichi,wst palm bych, flwryda,xi zong lu tan,Вест Палм Бич,Вест-Палм-Біч,Уэст-Палм-Бич,וסט פאלם ביץ',وست پالم بیچ، فلوریدا,ウェストパームビーチ,西棕榈滩,웨스트팜비치",26.71534,-80.05337,P,PPLA2,US,,FL,99,,,99919,4,21,America/New_York,14/05/2011
4177897,West Park,West Park,,25.98454,-80.19894,P,PPL,US,,FL,11,,,14156,2,7,America/New_York,14/05/2011
4177908,West Pensacola,West Pensacola,,30.42659,-87.27969,P,PPL,US,,FL,33,,,21339,23,29,America/Chicago,14/05/2011
4177917,West Perrine,West Perrine,,25.60594,-80.36283,P,PPL,US,,FL,86,,,9460,3,9,America/New_York,14/05/2011
4177930,West Samoset,West Samoset,,27.46948,-82.55676,P,PPL,US,,FL,81,,,5583,12,15,America/New_York,14/05/2011
4177950,West Vero Corridor,West Vero Corridor,,27.63775,-80.48576,P,PPL,US,,FL,61,,,7138,6,11,America/New_York,14/05/2011
4177960,West and East Lealman,West and East Lealman,,27.81993,-82.68944,P,PPL,US,,FL,103,,,21924,13,18,America/New_York,20/02/2010
4177965,Westchester,Westchester,"Vestchester,Вестчестер",25.75482,-80.32727,P,PPL,US,,FL,86,,,29862,1,8,America/New_York,14/05/2011
4178003,Weston,Weston,"Uehston,Weston,Уэстон",26.10037,-80.39977,P,PPL,US,,FL,11,,,65333,1,7,America/New_York,14/05/2011
4178032,Westview,Westview,,25.88204,-80.24199,P,PPL,US,,FL,86,,,9650,1,8,America/New_York,14/05/2011
4178053,Westwood Lake,Westwood Lake,Westwood Lakes,25.72927,-80.37283,P,PPL,US,,FL,86,,,11838,1,8,America/New_York,15/05/2011
4178292,Wildwood,Wildwood,,28.86526,-82.03897,P,PPL,US,,FL,119,,,6709,20,26,America/New_York,14/05/2011
4178397,Williamsburg,Williamsburg,,28.41445,-81.44285,P,PPL,US,,FL,95,,,7646,27,28,America/New_York,14/05/2011
4178449,Willow Oak,Willow Oak,,27.91614,-82.01786,P,PPL,US,,FL,105,,,6732,34,40,America/New_York,14/05/2011
4178485,Wilton Manors,Wilton Manors,,26.16036,-80.13893,P,PPL,US,,FL,11,,,11632,2,7,America/New_York,14/05/2011
4178488,Wimauma,Wimauma,,27.71253,-82.29898,P,PPL,US,,FL,57,,,6373,31,35,America/New_York,14/05/2011
4178540,Winston,Winston,,28.03169,-82.01481,P,PPL,US,,FL,105,,,9050,42,45,America/New_York,17/01/2006
4178550,Winter Garden,Winter Garden,,28.56528,-81.58618,P,PPL,US,,FL,95,,,34568,38,42,America/New_York,14/05/2011
4178552,Winter Haven,Winter Haven,"GIF,Vinter Khejven,wen te hei wen,wyntr hywn, flwryda,Винтер Хејвен,وینتر هیون، فلوریدا,温特黑文",28.02224,-81.73286,P,PPL,US,,FL,105,,,33874,50,54,America/New_York,14/05/2011
4178560,Winter Park,Winter Park,"Vinter Park,wen te pa ke,winteopakeu,wyntr park, flwryda,Винтер Парк,وینتر پارک، فلوریدا,温特帕克,윈터파크",28.6,-81.33924,P,PPL,US,,FL,95,,,27852,28,39,America/New_York,14/05/2011
4178573,Winter Springs,Winter Springs,,28.69889,-81.30812,P,PPL,US,,FL,117,,,33282,16,17,America/New_York,14/05/2011
4178775,Wright,Wright,"Rajt,Райт",30.45575,-86.63829,P,PPL,US,,FL,91,,,23127,13,18,America/Chicago,14/05/2011
4178919,Yulee,Yulee,,30.6319,-81.60649,P,PPL,US,,FL,89,,,11491,11,10,America/New_York,14/05/2011
4178941,Zephyrhills,Zephyrhills,ZPH,28.23362,-82.18119,P,PPL,US,,FL,101,,,13288,29,36,America/New_York,14/05/2011
4179074,Acworth,Acworth,,34.06593,-84.67688,P,PPL,US,,GA,67,,,20425,277,280,America/New_York,14/05/2011
4179193,Adel,Adel,,31.13714,-83.42349,P,PPLA2,US,,GA,75,,,5334,73,77,America/New_York,14/05/2011
4179320,Albany,Albany,"ABY,Olbani,ao er ba ni,olbeoni,Олбани,奧爾巴尼,올버니",31.57851,-84.15574,P,PPLA2,US,,GA,95,,,77434,62,66,America/New_York,14/05/2011
4179574,Alpharetta,Alpharetta,"Al'faretta,Альфаретта",34.07538,-84.29409,P,PPL,US,,GA,121,,,57551,347,348,America/New_York,14/05/2011
4179667,Americus,Americus,,32.07239,-84.23269,P,PPLA2,US,,GA,261,,,17041,131,135,America/New_York,14/05/2011
4180386,Athens,Athens,"AHN,Atens,Athens i Georgia,Atina,Atuns,aeseonseu,asenzu,athensa,ya dian,Атенс,Атина,Атънс,अथेन्स,アセンズ,雅典,애선스",33.96095,-83.37794,P,PPLA2,US,,GA,59,,,116714,228,232,America/New_York,14/05/2011
4180439,Atlanta,Atlanta,"ATL,Atlanta,Atlantae,Gorad Atlanta,aeteullaenta,arrlanra nagaram,atalanta,atlanta,atlanta, jwrjya,atoranta,etalanta,etlanta,ya te lan da,Ατλάντα,Атлантæ,Атланта,Горад Атланта,Ատլանտա,אטלאנטא,אטלנטה,آتلانتا,أتلانتا، جورجيا,ئەتڵانتا,اٹلانٹا,اٹلانٹا، جارجیا,अटलांटा,एत्लान्ता,એટલાન્ટા,அட்லான்டா,అట్లాంటా,ಅಟ್ಲಾಂಟಾ,അറ്റ്ലാന്റാ നഗരം,แอตแลนตา,ཨ་ཊི་ལཱན་ཊཱ།,အတ္တလန္တာမြို့,ათლანთა,ატლანტა,アトランタ,亚特兰大,애틀랜타",33.749,-84.38798,P,PPLA,US,,GA,121,,,420003,320,336,America/New_York,17/08/2013
4180512,Auburn,Auburn,,34.01372,-83.82768,P,PPL,US,,GA,13,,,6887,320,321,America/New_York,14/05/2011
4180531,Augusta,Augusta,"AGS,Augusta,Ogasta,Ogusta,agasta,agwsta, jwrjya,ao gu si ta,awghsta, jwrjya,ogasuta,ogeoseuta,Огаста,Огъста,אוגוסטה,آگوستا، جورجیا,أوغستا، جورجيا,अगस्टा,অগাস্টা,オーガスタ,奥古斯塔,오거스타",33.47097,-81.97484,P,PPLA2,US,,GA,245,,,43459,43,44,America/New_York,02/03/2011
4180564,Austell,Austell,,33.81261,-84.63438,P,PPL,US,,GA,67,,,6581,283,285,America/New_York,14/05/2011
4180775,Bainbridge,Bainbridge,BGE,30.9038,-84.57547,P,PPLA2,US,,GA,87,,,12697,37,45,America/New_York,14/05/2011
4181110,Barnesville,Barnesville,,33.05457,-84.15575,P,PPLA2,US,,GA,171,,,6755,261,264,America/New_York,14/05/2011
4181936,Belvedere Park,Belvedere Park,,33.75483,-84.26742,P,PPL,US,,GA,89,,,15152,304,306,America/New_York,14/05/2011
4183363,Blakely,Blakely,,31.37768,-84.93409,P,PPLA2,US,,GA,99,,,5068,80,86,America/New_York,14/05/2011
4184165,Braselton,Braselton,,34.10927,-83.76267,P,PPL,US,,GA,157,,,7511,277,282,America/New_York,14/05/2011
4184222,Bremen,Bremen,,33.72122,-85.1455,P,PPL,US,,GA,143,,,6227,425,428,America/New_York,14/05/2011
4184845,Brunswick,Brunswick,"Bransvik,Braunshvejg,SSI,beuleonjeuwig,Брансвик,Брауншвейг,브런즈윅",31.14995,-81.49149,P,PPLA2,US,,GA,127,,,15383,3,9,America/New_York,16/03/2013
4185110,Buford,Buford,"Bjuford,Бјуфорд",34.12066,-84.00435,P,PPL,US,,GA,135,,,12225,361,360,America/New_York,14/05/2011
4185632,Cairo,Cairo,,30.87741,-84.20129,P,PPLA2,US,,GA,131,,,9607,74,82,America/New_York,14/05/2011
4185657,Calhoun,Calhoun,,34.50259,-84.95105,P,PPLA2,US,,GA,129,,,15650,201,207,America/New_York,14/05/2011
4185863,Camilla,Camilla,,31.23129,-84.21046,P,PPLA2,US,,GA,205,,,5360,54,58,America/New_York,14/05/2011
