id	name	latitude	longitude	country	prov_state
4959473	Brunswick	43.91452	-69.96533	US	ME
4960140	Caribou	46.8606	-68.01197	US	ME
4959799	Buxton	43.63786	-70.51894	US	ME
4963642	Eliot	43.15314	-70.80006	US	ME
4963692	Ellsworth	44.54341	-68.41946	US	ME
4965079	Gardiner	44.23007	-69.77532	US	ME
4965481	Gorham	43.67952	-70.44422	US	ME
4966554	Harpswell Center	43.80175	-69.98421	US	ME
4968729	Kennebunk	43.38397	-70.54478	US	ME
4969280	Lebanon	43.39453	-70.85089	US	ME
4969398	Lewiston	44.10035	-70.21478	US	ME
4969622	Lisbon	44.03146	-70.1045	US	ME
4973259	New Gloucester	43.96285	-70.28255	US	ME
4973457	North Bath	43.9348	-69.81588	US	ME
4974194	Old Orchard Beach	43.51731	-70.37755	US	ME
4974231	Old Town	44.93423	-68.64531	US	ME
4974313	Orono	44.88312	-68.67198	US	ME
4974617	Paris	44.25979	-70.50062	US	ME
4975603	Poland	44.06063	-70.39367	US	ME
4975802	Portland	43.66147	-70.25533	US	ME
4975966	Presque Isle	46.68115	-68.01586	US	ME
4977222	Saco	43.50092	-70.44283	US	ME
4977762	Sanford	43.43925	-70.77422	US	ME
4978701	Skowhegan	44.76506	-69.71922	US	ME
4979050	South Berwick	43.23453	-70.8095	US	ME
4979244	South Portland	43.64147	-70.24088	US	ME
4979245	South Portland Gardens	43.63897	-70.31533	US	ME
4980927	Topsham	43.92758	-69.97588	US	ME
4981250	Turner	44.25646	-70.25617	US	ME
4982236	Waterville	44.55201	-69.63171	US	ME
4982394	Wells Beach Station	43.32397	-70.59144	US	ME
4982720	West Scarborough	43.57036	-70.38783	US	ME
4982753	Westbrook	43.67703	-70.37116	US	ME
4983322	Winslow	44.54701	-69.62116	US	ME
4982218	Waterboro	43.53564	-70.71506	US	ME
4983572	Yarmouth	43.80064	-70.18672	US	ME
4983611	York Beach	43.17148	-70.60894	US	ME
4983811	Adrian	41.89755	-84.03717	US	MI
4983905	Albion	42.2431	-84.75303	US	MI
4984016	Allen Park	42.25754	-83.21104	US	MI
4984029	Allendale	42.97225	-85.95365	US	MI
4984049	Alma	43.37892	-84.65973	US	MI
4984075	Alpena	45.06168	-83.43275	US	MI
4984247	Ann Arbor	42.27756	-83.74088	US	MI
4985153	Battle Creek	42.32115	-85.17971	US	MI
4984565	Auburn Hills	42.68753	-83.2341	US	MI
4985180	Bay City	43.59447	-83.88886	US	MI
4985521	Beecher	43.09003	-83.6944	US	MI
4985552	Belding	43.09781	-85.22891	US	MI
4985711	Benton Harbor	42.11671	-86.45419	US	MI
4985891	Beverly Hills	42.52392	-83.22326	US	MI
4985744	Berkley	42.50309	-83.18354	US	MI
4986020	Big Rapids	43.69808	-85.48366	US	MI
4986172	Birmingham	42.5467	-83.21132	US	MI
4986963	Bridgeport	43.35947	-83.88164	US	MI
4986994	Brighton	42.52948	-83.78022	US	MI
4987304	Buena Vista	43.4203	-83.89858	US	MI
4987482	Burton	42.99947	-83.61634	US	MI
4987587	Byron Center	42.81225	-85.72281	US	MI
4987617	Cadillac	44.25195	-85.40116	US	MI
4987990	Canton	42.30865	-83.48216	US	MI
4988132	Carrollton	43.45864	-83.93025	US	MI
4988400	Center Line	42.48504	-83.0277	US	MI
4988584	Charlotte	42.56365	-84.83582	US	MI
4989005	Clawson	42.53337	-83.14632	US	MI
4989133	Clinton	42.58698	-82.91992	US	MI
4989266	Coldwater	41.94033	-85.00052	US	MI
4989432	Comstock Park	43.03864	-85.67003	US	MI
4990242	Cutlerville	42.84086	-85.66364	US	MI
4990400	Davison	43.03475	-83.51801	US	MI
4990510	Dearborn	42.32226	-83.17631	US	MI
4990512	Dearborn Heights	42.33698	-83.27326	US	MI
4990729	Detroit	42.33143	-83.04575	US	MI
4991111	Dowagiac	41.98421	-86.10862	US	MI
4991640	East Lansing	42.73698	-84.48387	US	MI
4991600	East Grand Rapids	42.94114	-85.61003	US	MI
4991735	Eastpointe	42.46837	-82.95547	US	MI
4991740	Eastwood	42.3031	-85.55028	US	MI
4991791	Ecorse	42.24448	-83.14576	US	MI
4992232	Escanaba	45.74525	-87.06458	US	MI
4991753	Eaton Rapids	42.5092	-84.65581	US	MI
4992394	Fair Plain	42.08699	-86.45586	US	MI
4992519	Farmington	42.46448	-83.37632	US	MI
4992523	Farmington Hills	42.48531	-83.37716	US	MI
4992612	Fenton	42.79781	-83.70495	US	MI
4992635	Ferndale	42.46059	-83.13465	US	MI
4992940	Flat Rock	42.09643	-83.29187	US	MI
4992982	Flint	43.01253	-83.68746	US	MI
4993125	Forest Hills	42.95947	-85.48975	US	MI
4993022	Flushing	43.06308	-83.85107	US	MI
4993369	Fraser	42.5392	-82.94937	US	MI
4993402	Freeland	43.52503	-84.12276	US	MI
4993659	Garden City	42.32559	-83.33104	US	MI
4994320	Grand Blanc	42.92753	-83.62995	US	MI
4994325	Grand Haven	43.06307	-86.22839	US	MI
4994344	Grand Ledge	42.75337	-84.74638	US	MI
4994358	Grand Rapids	42.96336	-85.66809	US	MI
4994391	Grandville	42.90975	-85.76309	US	MI
4994763	Greenville	43.17753	-85.2528	US	MI
4994851	Grosse Ile	42.12921	-83.14437	US	MI
4994864	Grosse Pointe Farms	42.4092	-82.89186	US	MI
4994862	Grosse Pointe	42.38615	-82.91186	US	MI
4994868	Grosse Pointe Park	42.37587	-82.93742	US	MI
4994871	Grosse Pointe Woods	42.44365	-82.90686	US	MI
4995197	Hamtramck	42.39282	-83.04964	US	MI
4995368	Harper Woods	42.43309	-82.92408	US	MI
4995514	Haslett	42.74698	-84.40108	US	MI
4995664	Hazel Park	42.46254	-83.10409	US	MI
4995520	Hastings	42.64587	-85.29084	US	MI
4996017	Highland Park	42.40559	-83.09687	US	MI
4996274	Holly	42.79197	-83.62773	US	MI
4996107	Hillsdale	41.92005	-84.63051	US	MI
4996248	Holland	42.78752	-86.10893	US	MI
4996306	Holt	42.64059	-84.51525	US	MI
4996572	Houghton	47.12187	-88.56901	US	MI
4996655	Howell	42.60726	-83.9294	US	MI
4996736	Hudsonville	42.87086	-85.86504	US	MI
4996832	Huntington Woods	42.48059	-83.16687	US	MI
4997191	Ionia	42.98725	-85.07112	US	MI
4997232	Iron Mountain	45.82023	-88.06596	US	MI
4997249	Ironwood	46.45467	-90.17101	US	MI
4997281	Ishpeming	46.48855	-87.66764	US	MI
4997384	Jackson	42.24587	-84.40135	US	MI
4997500	Jenison	42.90725	-85.79198	US	MI
4997787	Kalamazoo	42.29171	-85.58723	US	MI
4998018	Kentwood	42.86947	-85.64475	US	MI
4998189	Kingsford	45.79496	-88.07207	US	MI
4998543	Lake Fenton	42.84614	-83.70773	US	MI
4998769	Lambertville	41.76588	-83.62799	US	MI
4998830	Lansing	42.73254	-84.55553	US	MI
4998842	Lapeer	43.05142	-83.31883	US	MI
4999311	Lincoln Park	42.25059	-83.17854	US	MI
4999837	Livonia	42.36837	-83.35271	US	MI
5000306	Ludington	43.95528	-86.45258	US	MI
5000500	Madison Heights	42.48587	-83.1052	US	MI
5000611	Manistee	44.24445	-86.32425	US	MI
5000947	Marquette	46.54354	-87.39542	US	MI
5000996	Marshall	42.27226	-84.96331	US	MI
5001084	Marysville	42.91253	-82.48686	US	MI
5001093	Mason	42.5792	-84.44358	US	MI
5001634	Melvindale	42.28254	-83.1752	US	MI
5001669	Menominee	45.10776	-87.61427	US	MI
5001929	Midland	43.61558	-84.24721	US	MI
5001962	Milan	42.08532	-83.68244	US	MI
5001972	Milford	42.59364	-83.59939	US	MI
5002344	Monroe	41.91643	-83.39771	US	MI
5002656	Mount Clemens	42.59726	-82.87798	US	MI
5002714	Mount Pleasant	43.59781	-84.76751	US	MI
5003132	Muskegon	43.23418	-86.24839	US	MI
5003140	Muskegon Heights	43.20113	-86.23895	US	MI
5003369	New Baltimore	42.68114	-82.73686	US	MI
5003384	New Haven	43.09364	-84.15331	US	MI
5003514	Niles	41.82977	-86.25418	US	MI
5003952	Northview	43.04558	-85.60059	US	MI
5003956	Northville	42.43115	-83.48327	US	MI
5004005	Norton Shores	43.1689	-86.26395	US	MI
5004062	Novi	42.48059	-83.47549	US	MI
5004188	Oak Park	42.45948	-83.18271	US	MI
5004359	Okemos	42.72226	-84.42747	US	MI
5004792	Owosso	42.9978	-84.17664	US	MI
5005484	Petoskey	45.37334	-84.95533	US	MI
5006059	Plymouth	42.37143	-83.47021	US	MI
5006166	Pontiac	42.63892	-83.29105	US	MI
5006233	Port Huron	42.97086	-82.42491	US	MI
5006917	Redford	42.38337	-83.2966	US	MI
5006250	Portage	42.20115	-85.58	US	MI
5007141	Richmond	42.8092	-82.75576	US	MI
5007247	River Rouge	42.27337	-83.13437	US	MI
5007323	Riverview	42.17421	-83.17937	US	MI
5007400	Rochester	42.68059	-83.13382	US	MI
5007402	Rochester Hills	42.65837	-83.14993	US	MI
5007531	Romulus	42.22226	-83.3966	US	MI
5007436	Rockford	43.12003	-85.56003	US	MI
5007655	Roseville	42.49726	-82.93714	US	MI
5007804	Royal Oak	42.48948	-83.14465	US	MI
5007989	Saginaw	43.41947	-83.95081	US	MI
5008327	Saint Joseph	42.10976	-86.48002	US	MI
5008278	Saint Johns	43.00114	-84.55915	US	MI
5008414	Saint Louis	43.40836	-84.60667	US	MI
5008768	Saline	42.16671	-83.78161	US	MI
5009004	Sault Ste. Marie	46.4953	-84.34532	US	MI
5009717	Shields	43.4153	-84.05637	US	MI
5009586	Shelby	42.67087	-83.03298	US	MI
5010548	South Lyon	42.46059	-83.65161	US	MI
5010569	South Monroe	41.89588	-83.41771	US	MI
5010636	Southfield	42.47337	-83.22187	US	MI
5010646	Southgate	42.21393	-83.19381	US	MI
5010917	Springfield	42.32643	-85.23916	US	MI
5010977	Saint Clair	42.82087	-82.48602	US	MI
5010978	Saint Clair Shores	42.49698	-82.88881	US	MI
5011148	Sterling Heights	42.58031	-83.0302	US	MI
5011428	Sturgis	41.79922	-85.41915	US	MI
5011701	Swartz Creek	42.95725	-83.83051	US	MI
5011908	Taylor	42.24087	-83.26965	US	MI
5011973	Tecumseh	42.00393	-83.94494	US	MI
5012194	Three Rivers	41.94394	-85.63249	US	MI
5011989	Temperance	41.77921	-83.56882	US	MI
5012495	Traverse City	44.76306	-85.62063	US	MI
5012521	Trenton	42.13949	-83.17826	US	MI
5012639	Troy	42.60559	-83.14993	US	MI
5013924	Walker	43.00141	-85.76809	US	MI
5013961	Walled Lake	42.53781	-83.48105	US	MI
5014051	Warren	42.47754	-83.0277	US	MI
5014130	Waterford	42.70225	-83.40272	US	MI
5014208	Waverly	42.7392	-84.62082	US	MI
5014224	Wayne	42.28143	-83.38632	US	MI
5014681	Westland	42.3242	-83.40021	US	MI
5014706	Westwood	42.30282	-85.63362	US	MI
5014946	Whitmore Lake	42.43948	-83.74383	US	MI
5015351	Wixom	42.52476	-83.53633	US	MI
5015456	Woodhaven	42.13893	-83.2416	US	MI
5015599	Wyandotte	42.21421	-83.14992	US	MI
5015618	Wyoming	42.91336	-85.70531	US	MI
5015688	Ypsilanti	42.24115	-83.61299	US	MI
5015701	Zeeland	42.81252	-86.01865	US	MI
5016024	Albert Lea	43.64801	-93.36827	US	MN
5016051	Albertville	45.23774	-93.65441	US	MN
5016108	Alexandria	45.88524	-95.37754	US	MN
5016374	Andover	45.2333	-93.29134	US	MN
5016450	Anoka	45.19774	-93.38718	US	MN
5016494	Apple Valley	44.73191	-93.21772	US	MN
5016553	Arden Hills	45.05024	-93.15661	US	MN
5016884	Austin	43.66663	-92.97464	US	MN
5017396	Baxter	46.3433	-94.28667	US	MN
5017761	Belle Plaine	44.62274	-93.76857	US	MN
5017822	Bemidji	47.47356	-94.88028	US	MN
5018285	Big Lake	45.33246	-93.74608	US	MN
5018651	Blaine	45.1608	-93.23495	US	MN
5018739	Bloomington	44.8408	-93.29828	US	MN
5019330	Brooklyn Center	45.07608	-93.33273	US	MN
5019335	Brooklyn Park	45.09413	-93.35634	US	MN
5019116	Brainerd	46.35802	-94.20083	US	MN
5019588	Buffalo	45.17191	-93.87469	US	MN
5019767	Burnsville	44.76774	-93.27772	US	MN
5020859	Champlin	45.18885	-93.39745	US	MN
5020068	Cambridge	45.57274	-93.22439	US	MN
5020881	Chanhassen	44.86219	-93.53079	US	MN
5020938	Chaska	44.78941	-93.60218	US	MN
5021632	Cloquet	46.72161	-92.45936	US	MN
5021828	Columbia Heights	45.0408	-93.263	US	MN
5022025	Coon Rapids	45.11997	-93.28773	US	MN
5022050	Corcoran	45.09524	-93.54746	US	MN
5022134	Cottage Grove	44.82774	-92.94382	US	MN
5023465	Crookston	47.77414	-96.60812	US	MN
5023571	Crystal	45.03274	-93.36023	US	MN
5024138	Delano	45.04191	-93.78913	US	MN
5024237	Detroit Lakes	46.81718	-95.84533	US	MN
5024719	Duluth	46.78327	-92.10658	US	MN
5024825	Eagan	44.80413	-93.16689	US	MN
5024937	East Bethel	45.31941	-93.20245	US	MN
5024996	East Grand Forks	47.92998	-97.02452	US	MN
5025219	Eden Prairie	44.85469	-93.47079	US	MN
5025264	Edina	44.88969	-93.34995	US	MN
5026114	Fairmont	43.65218	-94.46108	US	MN
5026251	Falcon Heights	44.99163	-93.16633	US	MN
5026291	Faribault	44.29496	-93.26883	US	MN
5025471	Elk River	45.30385	-93.56718	US	MN
5026321	Farmington	44.64024	-93.14355	US	MN
5026416	Fergus Falls	46.28302	-96.07756	US	MN
5027117	Forest Lake	45.27886	-92.98522	US	MN
5027482	Fridley	45.08608	-93.26328	US	MN
5028042	Glencoe	44.76913	-94.15164	US	MN
5028163	Golden Valley	45.00969	-93.34912	US	MN
5028537	Grand Rapids	47.23717	-93.53021	US	MN
5029181	Ham Lake	45.25024	-93.24995	US	MN
5029500	Hastings	44.7433	-92.85243	US	MN
5029952	Hermantown	46.80689	-92.23825	US	MN
5030005	Hibbing	47.42715	-92.93769	US	MN
5030670	Hopkins	44.92496	-93.46273	US	MN
5030884	Hugo	45.15997	-92.99327	US	MN
5030977	Hutchinson	44.88774	-94.36971	US	MN
5031404	International Falls	48.60105	-93.41098	US	MN
5031412	Inver Grove Heights	44.84802	-93.04272	US	MN
5031489	Isanti	45.49024	-93.24773	US	MN
5032920	Kasson	44.02996	-92.75074	US	MN
5032106	Jordan	44.66691	-93.6269	US	MN
5033727	Lake City	44.44941	-92.26684	US	MN
5033762	Lake Elmo	44.9958	-92.87938	US	MN
5033783	Zimmerman	45.4433	-93.58996	US	MN
5034059	Lakeville	44.64969	-93.24272	US	MN
5034767	Lino Lakes	45.16024	-93.08883	US	MN
5034813	Litchfield	45.12718	-94.52805	US	MN
5034905	Little Canada	45.02691	-93.08772	US	MN
5034970	Little Falls	45.97635	-94.3625	US	MN
5036295	Mahtomedi	45.06969	-92.9516	US	MN
5036420	Mankato	44.16358	-93.9994	US	MN
5036493	Maple Grove	45.07246	-93.45579	US	MN
5036588	Maplewood	44.95302	-92.99522	US	MN
5036727	Marshall	44.4469	-95.78835	US	MN
5037280	Mendota Heights	44.88358	-93.13827	US	MN
5037649	Minneapolis	44.97997	-93.26384	US	MN
5037784	Minnetonka	44.9133	-93.50329	US	MN
5037790	Minnetonka Mills	44.94107	-93.4419	US	MN
5037793	Minnetrista	44.9383	-93.71774	US	MN
5038018	Montevideo	44.94803	-95.71701	US	MN
5038045	Monticello	45.30552	-93.79414	US	MN
5038108	Moorhead	46.87385	-96.76758	US	MN
5038252	Morris	45.58607	-95.91394	US	MN
5038348	Mound	44.93663	-93.66607	US	MN
5038373	Mounds View	45.10497	-93.20856	US	MN
5039080	New Brighton	45.06552	-93.20189	US	MN
5039094	New Hope	45.03802	-93.38662	US	MN
5039133	New Prague	44.5433	-93.57607	US	MN
5039173	New Ulm	44.31246	-94.46053	US	MN
5039421	North Branch	45.51135	-92.98022	US	MN
5039537	North Mankato	44.1733	-94.03385	US	MN
5039587	North Saint Paul	45.01247	-92.99188	US	MN
5039675	Northfield	44.4583	-93.1616	US	MN
5039857	Oak Grove	45.3408	-93.3269	US	MN
5039978	Oakdale	44.96302	-92.96494	US	MN
5040332	Orono	44.97135	-93.6044	US	MN
5040477	Otsego	45.27413	-93.59135	US	MN
5040647	Owatonna	44.08385	-93.22604	US	MN
5041926	Plymouth	45.01052	-93.45551	US	MN
5042373	Prior Lake	44.7133	-93.42273	US	MN
5042561	Ramsey	45.2611	-93.45	US	MN
5042773	Red Wing	44.56247	-92.5338	US	MN
5042832	Redwood Falls	44.5394	-95.11694	US	MN
5043193	Richfield	44.8833	-93.283	US	MN
5043439	Robbinsdale	45.03219	-93.33856	US	MN
5043473	Rochester	44.02163	-92.4699	US	MN
5043608	Rogers	45.18885	-93.55301	US	MN
5043779	Rosemount	44.73941	-93.12577	US	MN
5043799	Roseville	45.00608	-93.15661	US	MN
5044290	Saint Anthony	45.02052	-93.218	US	MN
5044407	Saint Cloud	45.5608	-94.16249	US	MN
5044485	Saint Francis	45.38691	-93.3594	US	MN
5044896	Saint Joseph	45.56496	-94.31833	US	MN
5045021	Saint Louis Park	44.9483	-93.34801	US	MN
5045258	Saint Michael	45.20996	-93.66496	US	MN
5045360	Saint Paul	44.94441	-93.09327	US	MN
5045403	Saint Paul Park	44.84219	-92.99132	US	MN
5045517	Saint Peter	44.32358	-93.95801	US	MN
5046001	Sartell	45.62163	-94.20694	US	MN
5046038	Sauk Rapids	45.59191	-94.1661	US	MN
5046063	Savage	44.77913	-93.33634	US	MN
5046997	Shakopee	44.79802	-93.5269	US	MN
5047234	Shoreview	45.07913	-93.14717	US	MN
5047236	Shorewood	44.9008	-93.58912	US	MN
5048033	South Saint Paul	44.89274	-93.03494	US	MN
5048361	Spring Lake Park	45.10774	-93.238	US	MN
5048796	Stewartville	43.85552	-92.48851	US	MN
5048814	Stillwater	45.05636	-92.80604	US	MN
5049970	Thief River Falls	48.11914	-96.18115	US	MN
5051197	Vadnais Heights	45.05747	-93.07383	US	MN
5051387	Victoria	44.85857	-93.66163	US	MN
5051468	Virginia	47.52326	-92.53657	US	MN
5051640	Waconia	44.8508	-93.78691	US	MN
5051694	Waite Park	45.55719	-94.22416	US	MN
5051902	Waseca	44.07774	-93.50744	US	MN
5052361	West Coon Rapids	45.15969	-93.34967	US	MN
5052467	West Saint Paul	44.91608	-93.10161	US	MN
5052658	White Bear Lake	45.08469	-93.00994	US	MN
5052916	Willmar	45.12191	-95.04334	US	MN
5053156	Winona	44.04996	-91.63932	US	MN
5053358	Woodbury	44.92386	-92.95938	US	MN
5053460	Worthington	43.61996	-95.5964	US	MN
5053526	Wyoming	45.33636	-92.99716	US	MN
5055787	Kirksville	40.19475	-92.58325	US	MO
5056172	Maryville	40.3461	-94.87247	US	MO
5057562	Trenton	40.0789	-93.61661	US	MO
5058868	Devils Lake	48.11278	-98.86512	US	ND
5059163	Fargo	46.87719	-96.7898	US	ND
5059429	Grand Forks	47.92526	-97.03285	US	ND
5059836	Jamestown	46.91054	-98.70844	US	ND
5062292	Valley City	46.92331	-98.00315	US	ND
5062355	Wahpeton	46.26524	-96.60591	US	ND
5062458	West Fargo	46.87497	-96.90036	US	ND
5063646	Beatrice	40.26806	-96.74697	US	NE
5063805	Bellevue	41.13667	-95.89084	US	NE
5064236	Blair	41.54444	-96.12502	US	NE
5065495	Chalco	41.18389	-96.1503	US	NE
5066001	Columbus	41.42973	-97.36838	US	NE
5066435	Crete	40.62778	-96.96142	US	NE
5067545	Elkhorn	41.28639	-96.23447	US	NE
5068725	Fremont	41.43333	-96.49808	US	NE
5069297	Grand Island	40.92501	-98.34201	US	NE
5069802	Hastings	40.58612	-98.38839	US	NE
5070216	Holdrege	40.44029	-99.36982	US	NE
5071348	Kearney	40.69946	-99.08148	US	NE
5071665	La Vista	41.18389	-96.03113	US	NE
5071934	Lexington	40.78084	-99.7415	US	NE
5072006	Lincoln	40.8	-96.66696	US	NE
5073661	Nebraska City	40.67667	-95.85917	US	NE
5073965	Norfolk	42.02834	-97.417	US	NE
5074472	Omaha	41.25861	-95.93779	US	NE
5074792	Papillion	41.15444	-96.04224	US	NE
5075348	Plattsmouth	41.01139	-95.88223	US	NE
5075972	Ralston	41.20528	-96.04252	US	NE
5078641	Schuyler	41.44723	-97.05948	US	NE
5078792	Seward	40.90695	-97.09892	US	NE
5079250	South Sioux City	42.47388	-96.41364	US	NE
5081454	Wayne	42.23056	-97.01782	US	NE
5082331	York	40.86807	-97.592	US	NE
5082590	Allenstown Elementary School	43.15786	-71.40562	US	NH
5082790	Atkinson	42.83842	-71.147	US	NH
5082811	Auburn	43.00453	-71.3484	US	NH
5083023	Barrington	43.22286	-71.04701	US	NH
5083330	Berlin	44.46867	-71.18508	US	NH
5083221	Bedford	42.94647	-71.5159	US	NH
5083673	Bow Bog	43.12064	-71.51146	US	NH
5084518	Chester	42.95675	-71.25728	US	NH
5084633	Claremont	43.37674	-72.34676	US	NH
5084868	Concord	43.20814	-71.53757	US	NH
5085374	Derry	42.88064	-71.32729	US	NH
5085382	Derry Village	42.89175	-71.31201	US	NH
5085520	Dover	43.19786	-70.87367	US	NH
5085618	Durham	43.13397	-70.92645	US	NH
5085966	Exeter	42.98148	-70.94783	US	NH
5085688	East Concord	43.24202	-71.53813	US	NH
5086344	Franklin	43.44424	-71.6473	US	NH
5086544	Gilford	43.54758	-71.40674	US	NH
5087105	Hampstead	42.87453	-71.18117	US	NH
5087110	Hampton	42.93759	-70.83894	US	NH
5087168	Hanover	43.70229	-72.28954	US	NH
5087559	Hollis	42.74314	-71.59174	US	NH
5087639	Hopkinton	43.19147	-71.67535	US	NH
5087752	Hudson	42.76481	-71.43979	US	NH
5088262	Keene	42.93369	-72.27814	US	NH
5088377	Kingston	42.93648	-71.05339	US	NH
5088438	Laconia	43.52785	-71.47035	US	NH
5088597	Lebanon	43.64229	-72.25176	US	NH
5088753	Litchfield	42.84425	-71.47979	US	NH
5088905	Londonderry	42.86509	-71.37395	US	NH
5089178	Manchester	42.99564	-71.45479	US	NH
5089478	Merrimack	42.86509	-71.4934	US	NH
5089578	Milford	42.83536	-71.64896	US	NH
5089850	Moultonborough	43.7548	-71.39674	US	NH
5090046	Nashua	42.76537	-71.46757	US	NH
5090183	New Ipswich	42.74814	-71.85424	US	NH
5090246	Newmarket	43.08286	-70.93506	US	NH
5090459	Northfield	43.43313	-71.5923	US	NH
5090910	Pelham	42.73453	-71.32451	US	NH
5090918	Pembroke	43.14675	-71.45757	US	NH
5091273	Plaistow	42.83648	-71.09478	US	NH
5091383	Portsmouth	43.07176	-70.76255	US	NH
5091744	Rindge	42.7512	-72.0098	US	NH
5091872	Rochester	43.30453	-70.97562	US	NH
5092018	Rye	43.01342	-70.77089	US	NH
5092268	Salem	42.78842	-71.20089	US	NH
5092364	Sandown	42.9287	-71.18701	US	NH
5092485	Seabrook	42.89481	-70.87116	US	NH
5092813	Somersworth	43.26175	-70.86534	US	NH
5092902	South Hooksett	43.02647	-71.43534	US	NH
5093259	Stratham Station	43.05287	-70.89533	US	NH
5093360	Suncook	43.13064	-71.45312	US	NH
5093422	Swanzey	42.8698	-72.28175	US	NH
5094329	Weare	43.0948	-71.73063	US	NH
5094817	Windham	42.80064	-71.30423	US	NH
5095124	Allendale	41.04149	-74.12903	US	NJ
5095281	Asbury Park	40.22039	-74.01208	US	NJ
5095325	Avenel	40.58038	-74.28515	US	NJ
5095445	Bayonne	40.66871	-74.11431	US	NJ
5095528	Bedminster	40.68066	-74.64544	US	NJ
5095549	Belleville	40.79371	-74.15014	US	NJ
5095561	Belmar	40.17845	-74.0218	US	NJ
5095611	Bergenfield	40.9276	-73.99736	US	NJ
5095617	Berkeley Heights	40.68343	-74.44265	US	NJ
5095626	Bernardsville	40.71871	-74.56932	US	NJ
5095779	Bloomfield	40.80677	-74.18542	US	NJ
5095786	Bloomingdale	41.00204	-74.32654	US	NJ
5095787	Bloomingdale	40.4976	-74.64738	US	NJ
5095808	Bogota	40.87621	-74.02986	US	NJ
5095826	Boonton	40.9026	-74.4071	US	NJ
5095860	Bound Brook	40.56844	-74.53849	US	NJ
5095887	Bradley Gardens	40.56288	-74.6546	US	NJ
5096049	Brookdale	40.83371	-74.18292	US	NJ
5096057	Budd Lake	40.87121	-74.73405	US	NJ
5096075	Burlington	40.07122	-74.86489	US	NJ
5096100	Butler	41.00371	-74.34154	US	NJ
5096133	Caldwell	40.83982	-74.27654	US	NJ
5096289	Carlstadt	40.84038	-74.0907	US	NJ
5096316	Carteret	40.57733	-74.2282	US	NJ
5096371	Cedar Grove	40.85177	-74.22904	US	NJ
5096495	Chatham	40.74093	-74.38376	US	NJ
5096655	Clark	40.64094	-74.3107	US	NJ
5096686	Cliffside Park	40.82149	-73.98764	US	NJ
5096699	Clifton	40.85843	-74.16376	US	NJ
5096742	Closter	40.97315	-73.96153	US	NJ
5096798	Colonia	40.57455	-74.30209	US	NJ
5097017	Cranford	40.65844	-74.29959	US	NJ
5097035	Cresskill	40.94149	-73.9593	US	NJ
5097152	Dayton	40.37261	-74.51015	US	NJ
5097315	Dover	40.88399	-74.5621	US	NJ
5097349	Dunellen	40.58927	-74.47182	US	NJ
5097357	Dumont	40.94065	-73.99681	US	NJ
5097402	East Brunswick	40.42788	-74.41598	US	NJ
5097421	East Hanover	40.8201	-74.36487	US	NJ
5097441	East Orange	40.76732	-74.20487	US	NJ
5097459	East Rutherford	40.83399	-74.09709	US	NJ
5097482	Eatontown	40.29622	-74.05097	US	NJ
5097521	Edgewater Park	40.06817	-74.90072	US	NJ
5097529	Edison	40.51872	-74.4121	US	NJ
5097575	Edgewater	40.82704	-73.97569	US	NJ
5097598	Elizabeth	40.66399	-74.2107	US	NJ
5097627	Elmwood Park	40.90399	-74.11848	US	NJ
5097649	Emerson	40.97621	-74.02625	US	NJ
5097672	Englewood	40.89288	-73.97264	US	NJ
5097677	Englewood Cliffs	40.88538	-73.95236	US	NJ
5097751	Ewing	40.26983	-74.79988	US	NJ
5097769	Fair Haven	40.36067	-74.03819	US	NJ
5097773	Fair Lawn	40.94038	-74.13181	US	NJ
5097778	Fairfield	40.88371	-74.30598	US	NJ
5097801	Fairview	40.8126	-73.99903	US	NJ
5097830	Fanwood	40.64094	-74.38348	US	NJ
5097900	Finderne	40.56316	-74.57766	US	NJ
5098095	Florham Park	40.78788	-74.38821	US	NJ
5098109	Fords	40.52927	-74.31598	US	NJ
5098132	Fort Dix	40.02984	-74.61849	US	NJ
5098135	Fort Lee	40.85093	-73.97014	US	NJ
5098214	Franklin	41.12204	-74.58044	US	NJ
5098242	Franklin Lakes	41.01676	-74.2057	US	NJ
5098278	Freehold	40.26011	-74.27376	US	NJ
5098343	Garfield	40.88149	-74.1132	US	NJ
5098430	Glen Ridge	40.80538	-74.20376	US	NJ
5098436	Glen Rock	40.96288	-74.13292	US	NJ
5098617	Green Knoll	40.6001	-74.6121	US	NJ
5098698	Guttenberg	40.79205	-74.00375	US	NJ
5098706	Hackensack	40.88593	-74.04347	US	NJ
5098745	Hackettstown	40.85399	-74.82906	US	NJ
5098781	Hamilton Square	40.22733	-74.65321	US	NJ
5098794	Haledon	40.93565	-74.18626	US	NJ
5098805	Hanover	40.80454	-74.36682	US	NJ
5098863	Harrison	40.74649	-74.15626	US	NJ
5098878	Hasbrouck Heights	40.85816	-74.0807	US	NJ
5098909	Hawthorne	40.94926	-74.15375	US	NJ
5098945	Heathcote	40.38872	-74.57571	US	NJ
5099057	Highland Park	40.49594	-74.42432	US	NJ
5099060	Highlands	40.40372	-73.99153	US	NJ
5099067	Hightstown	40.26955	-74.52321	US	NJ
5099087	Hillsdale	41.0026	-74.04042	US	NJ
5099093	Hillside	40.70121	-74.23015	US	NJ
5099133	Hoboken	40.74399	-74.03236	US	NJ
5099289	Hopatcong	40.93288	-74.65933	US	NJ
